"x" "y" "altitude"
"445861" -48.3913719579226 -1.48535497118422 2
"301054" -48.4375967691268 -1.34323984831127 12
"277224" -48.4401134343489 -1.32480789549783 10
"190244" -48.5631188055567 -1.25900887583298 10
"93109" -48.2673913554365 -1.17549021663377 17
"286331" -48.3947341881895 -1.33169627056255 8
"238400" -48.2669916951961 -1.29501874971668 28
"114352" -48.2618247168413 -1.19335813686358 27
"41713" -48.3590635517999 -1.13305646359204 38
"357817" -48.273544704923 -1.3908170249465 36
"154867" -48.2623434450434 -1.22938476353697 34
"179498" -48.2696745156279 -1.250477496852 22
"328495" -48.4225861558204 -1.36696516303303 20
"179782" -48.564134983281 -1.25146768107893 2
"91429" -48.3900334872383 -1.17465875532827 14
"269271" -48.4713859106489 -1.31888142522935 9
"437993" -48.29372029021 -1.45982234304688 20
"190792" -48.3669206904673 -1.25909608502015 21
"6244" -48.4055633305784 -1.08075236602086 14
"154225" -48.2828761597669 -1.22884733339813 16
"427904" -48.4330413972989 -1.44937305661755 8
"263414" -48.380461717409 -1.31385244867191 9
"267958" -48.4367907729896 -1.3175423360946 18
"451739" -48.4746151789423 -1.49844069139673 23
"145919" -48.2934268435457 -1.22187613684617 13
"61230" -48.2421516658701 -1.15092071847148 13
"154592" -48.2171184769245 -1.22933767645176 31
"228698" -48.2812897991039 -1.28707485688102 38
"228662" -48.313892855417 -1.2871694958543 22
"20513" -48.3181353394604 -1.1096284579489 31
"365529" -48.359004553964 -1.39705935852651 30
"452467" -48.4722546700888 -1.49969488535655 15
"269080" -48.3352261044472 -1.3182728948292 14
"404768" -48.3190784159076 -1.42857302468827 23
"41462" -48.3468549850385 -1.13290558304249 28
"338532" -48.3851134134181 -1.37558266710745 24
"336392" -48.2574708827942 -1.37348348626553 36
"277351" -48.3261545425059 -1.32487288765455 10
"450462" -48.4714263838854 -1.49592311885144 18
"381197" -48.408617801309 -1.40977682329069 33
"449013" -48.4357671692535 -1.4926693767324 11
"319941" -48.5319373020922 -1.35981821656885 16
"388865" -48.4130975596982 -1.41583347279108 28
"78833" -48.3712661943705 -1.16509372833656 33
"435228" -48.4199906208514 -1.45578219900003 18
"100805" -48.3931712618154 -1.18222148286856 10
"420648" -48.4047420481746 -1.44263727950803 21
"110238" -48.2125807961237 -1.18995719653675 35
"154898" -48.224609609302 -1.229345529299 25
"110182" -48.2629381244493 -1.18972871283505 24
"35885" -48.440079074276 -1.12738983062346 18
"7100" -48.3906703125436 -1.08288082997699 9
"84175" -48.2293872444702 -1.16875015371458 14
"230899" -48.2428031349674 -1.28912775162137 45
"236931" -48.3038968687397 -1.29366214613447 20
"157712" -48.5456591953638 -1.23245555244921 17
"148436" -48.4305003630119 -1.22424618541016 28
"296456" -48.2977433799661 -1.33917822858435 18
"291808" -48.3312299988284 -1.33581717419678 9
"10230" -48.382616370556 -1.0912528343195 22
"141544" -48.3039741964554 -1.21825615455492 7
"138449" -48.1996536859866 -1.21549605176895 31
"240000" -48.2776729598141 -1.2962172470566 25
"14595" -48.3573580043629 -1.10100588980394 27
"143083" -48.3769490028716 -1.21972519070381 20
"363514" -48.3537337894249 -1.39551727573273 16
"155874" -48.2839844148589 -1.2304310391368 24
"392725" -48.2588059786603 -1.41858729469604 26
"242276" -48.3951855854351 -1.29780806513305 10
"443131" -48.3924921553723 -1.47669795776789 22
"219399" -48.4765121692807 -1.28015425790728 26
"358051" -48.3512411453764 -1.39118541937739 36
"307732" -48.2439026724107 -1.34889222265513 28
"454385" -48.4510187218316 -1.50358048877218 19
"153385" -48.2559630437452 -1.22826108465834 17
"364700" -48.2493980770461 -1.39609491637334 18
"23810" -48.421074151052 -1.113444760058 7
"358404" -48.2635548422228 -1.3913639260808 27
"65988" -48.2912169179576 -1.15490280983927 21
"192554" -48.4027847661148 -1.26066848810316 12
"325040" -48.37874361412 -1.36384508939441 20
"386060" -48.4630531868068 -1.4139338399547 20
"169521" -48.5489800993803 -1.24265438813566 13
"97750" -48.347297459061 -1.17931033042386 15
"149735" -48.3521549984941 -1.22547279017301 26
"240832" -48.2450704842053 -1.29639118988995 11
"161030" -48.1990786287221 -1.23490382090414 28
"402437" -48.3392688720291 -1.42636234148424 18
"386640" -48.4180945210258 -1.41430289188767 19
"180465" -48.4454593232307 -1.25135399885641 20
"159308" -48.554261131128 -1.2338602051616 15
"318135" -48.4106626373966 -1.35818204661539 19
"356591" -48.3829463873102 -1.39052279781409 20
"102913" -48.1949697496654 -1.18351632384842 29
"443798" -48.4291221783225 -1.4791150517346 11
"272840" -48.4817439080352 -1.32149899958862 11
"60680" -48.4483279229399 -1.15052435388572 16
"390654" -48.4867584578392 -1.41719195982891 4
"230806" -48.4412825946812 -1.28926658831274 13
"134896" -48.2523719843452 -1.21261826052611 33
"150127" -48.3042442808875 -1.22565739641783 13
"256722" -48.280942751287 -1.3089045853068 23
"206841" -48.2276181865709 -1.27067973281642 30
"60465" -48.3660076097652 -1.15049556211779 26
"376057" -48.3664872355288 -1.4058656326131 12
"65225" -48.1797401871153 -1.15399308175111 13
"456089" -48.4515689193819 -1.50777085190456 16
"52976" -48.3212487510576 -1.14370418365447 18
"293877" -48.3926011461712 -1.33695418215008 15
"386541" -48.481091964017 -1.4143726001677 5
"203702" -48.4097834805208 -1.26877537396093 21
"344663" -48.2344327370437 -1.38043838244557 39
"165649" -48.5373271238648 -1.2394311409396 23
"133357" -48.4316225194025 -1.21139898081618 14
"277981" -48.4462180839423 -1.32537286636662 17
"27018" -48.4250483460867 -1.1169861765957 8
"222161" -48.4755388243688 -1.28224819356735 14
"387457" -48.3734149464775 -1.41467135578522 22
"174347" -48.4449090414782 -1.24646547365589 16
"206965" -48.3415784460061 -1.27084027848221 20
"109329" -48.2433783867974 -1.18901093077493 11
"243460" -48.2318888269586 -1.29847119735801 43
"138496" -48.532075508411 -1.21624164226777 28
"79191" -48.3262232768166 -1.16493467026184 11
"101314" -48.2659975399918 -1.18219139581464 20
"236282" -48.3743086030214 -1.29345721201834 28
"66652" -48.2145572930856 -1.15519122482655 29
"39051" -48.3829982840773 -1.13021551439245 26
"301649" -48.4797785559908 -1.34384266314639 15
"300087" -48.3025730671792 -1.34199967223266 18
"66837" -48.3362208988878 -1.15558801495018 13
"419211" -48.4522687683792 -1.44150427805249 4
"392944" -48.3653626961345 -1.41875849670752 18
"356387" -48.2564812113027 -1.38961021239121 24
"189775" -48.293112471366 -1.25818212305142 15
"455840" -48.4196539329453 -1.50689507789272 15
"170274" -48.353895150942 -1.24288379889563 9
"448566" -48.4345191019499 -1.4919696342259 10
"384113" -48.3750824886013 -1.41243887462246 13
"393021" -48.3027870964991 -1.41877898398494 13
"230484" -48.4540252846192 -1.28879065037052 18
"170936" -48.3022841641849 -1.24334323079932 28
"359526" -48.4531549945104 -1.39241567394389 28
"280522" -48.2722291028288 -1.32686170077407 20
"301462" -48.3471311574024 -1.34342193268796 9
"168376" -48.2721811708153 -1.24126406657915 27
"231963" -48.4426463712043 -1.28989642213881 11
"94850" -48.3489641904232 -1.17731499057886 19
"119299" -48.3675355676079 -1.19793081971798 37
"386012" -48.262696760414 -1.41342540346756 19
"253116" -48.241453160088 -1.30588230421592 28
"374832" -48.3920188078719 -1.40491693556301 21
"84305" -48.4258341334891 -1.16935738992438 22
"317832" -48.2461126450723 -1.35755205308978 29
"253311" -48.3437019686405 -1.30641215764354 12
"114905" -48.3184263960825 -1.19397286987266 23
"353913" -48.3130894949538 -1.38793021844094 16
"331803" -48.3003460375661 -1.36934343752243 35
"180850" -48.4346362907535 -1.25183215695211 13
"37902" -48.3667671306338 -1.12894390576193 32
"234316" -48.4171140883607 -1.29182560571804 16
"329357" -48.4177291366065 -1.36751852299773 17
"412837" -48.2737703779473 -1.43522192769788 23
"207310" -48.4172270274083 -1.27143628769721 22
"223458" -48.4450119178139 -1.28312546466613 10
"365221" -48.3470722281648 -1.39695272474975 25
"270931" -48.4448359622123 -1.32006447796477 16
"213636" -48.4268428577746 -1.27563559879857 13
"452449" -48.4837725126356 -1.4997082478925 17
"180550" -48.370813317772 -1.25127972546973 18
"436725" -48.298717829908 -1.4575941529926 15
"24549" -48.4158938182167 -1.11418501099283 14
"94646" -48.2876160594586 -1.17651162511516 17
"441183" -48.4739400542527 -1.47085077591299 6
"418807" -48.3224171808558 -1.44086551489711 21
"80845" -48.3678427868781 -1.16637061816792 32
"290521" -48.2497457374703 -1.33437689406139 42
"451330" -48.4751713737603 -1.49746371844731 18
"119323" -48.3470022227161 -1.19791087574895 21
"63724" -48.3143035596481 -1.15291402882621 15
"109658" -48.2132056047105 -1.18939931125434 31
"344960" -48.2791057883496 -1.38076956049211 27
"376578" -48.4724275177545 -1.40668183821603 3
"337920" -48.4811335407746 -1.3752956293952 9
"237151" -48.4234943679957 -1.29406659812794 15
"193400" -48.3201633843097 -1.2607936388647 25
"268998" -48.4215265888719 -1.31882991306947 7
"240397" -48.2900205013994 -1.29616076515784 24
"419630" -48.355762839816 -1.44146332225707 17
"169389" -48.2877183237289 -1.24211799579299 27
"448768" -48.4435383093069 -1.49239917426549 10
"191197" -48.2678618732334 -1.25927270843432 29
"34412" -48.2812040931883 -1.12501678425164 16
"10104" -48.4028721882217 -1.09113086471634 11
"207248" -48.4521001052453 -1.271191868386 11
"421736" -48.2732057818519 -1.44332020417942 17
"7356" -48.3997803479814 -1.08335422044107 19
"100064" -48.1600152928621 -1.18124651376449 26
"79105" -48.406032311566 -1.16511454390692 23
"99405" -48.3456308702373 -1.1811520536816 12
"132954" -48.2484895938168 -1.21065940656953 25
"418782" -48.3758828642294 -1.44078851422456 20
"387446" -48.3797975787073 -1.41467862245986 13
"420777" -48.4807832300577 -1.4430026568111 12
"263845" -48.3310682877559 -1.31407909213122 12
"109847" -48.2859674018695 -1.18947234796968 24
"266614" -48.4551075598853 -1.31644398289342 20
"144785" -48.3172899463125 -1.22106238888871 31
"343736" -48.2982528208932 -1.3800933513252 25
"76569" -48.4286543128513 -1.16315532027777 15
"317116" -48.3867979159463 -1.35756965031329 13
"47647" -48.356630407089 -1.13884957894321 40
"25289" -48.2306411229533 -1.11485329737797 13
"288823" -48.2369835503599 -1.33324542734967 35
"118004" -48.3475582479452 -1.19679425051517 22
"214603" -48.2815681005424 -1.27617262998026 31
"148643" -48.2197595768742 -1.22417409940338 27
"152318" -48.5439984082379 -1.22770532003732 31
"3264" -48.3355177578807 -1.07356010633985 11
"245621" -48.2564424706718 -1.30012723357482 32
"44129" -48.3945090053236 -1.135393033748 33
"208241" -48.2670166128472 -1.27155983466147 21
"444032" -48.3899912432939 -1.47948801120483 6
"135674" -48.2921868935523 -1.21321722652194 30
"269751" -48.3883185766157 -1.31916744762845 8
"41810" -48.2535596239289 -1.13284130366882 16
"90884" -48.2623988108269 -1.17380965827528 15
"318273" -48.346060926316 -1.35794390631963 16
"158253" -48.55426189662 -1.23302219517363 13
"409492" -48.4452711252835 -1.43262819012098 9
"264872" -48.3893402847783 -1.31511866214387 4
"165857" -48.240025975259 -1.23902425666292 31
"358276" -48.4150668606083 -1.39153600968768 18
"331140" -48.2316715670383 -1.36870603201794 42
"177435" -48.3452873807471 -1.2487402153923 11
"418156" -48.2632203456028 -1.43995686243156 22
"119372" -48.302884444099 -1.19786750051551 32
"406440" -48.260457821103 -1.429620482339 19
"271381" -48.5408576948116 -1.32044130493337 15
"229919" -48.4609635693647 -1.28823899128134 18
"3502" -48.3890128526639 -1.07422105036857 24
"317812" -48.2762184373479 -1.35758639587935 32
"285060" -48.5458430710609 -1.33078165963563 19
"320327" -48.4165441902771 -1.35969664273788 16
"241573" -48.2242602446794 -1.29706645795174 33
"384974" -48.2888327436958 -1.41295008674975 28
"54849" -48.2571546436761 -1.14531883986806 16
"243816" -48.2396917509489 -1.29907323193405 27
"53625" -48.2609012786758 -1.14420536115881 19
"43774" -48.4502280413749 -1.13561065472984 10
"25331" -48.4023888417729 -1.11519716570471 14
"271070" -48.2722367358818 -1.31987985246089 23
"226692" -48.4001928899914 -1.28566355050238 22
"279549" -48.361162701654 -1.32640025827213 5
"440450" -48.4808948634921 -1.46744335906971 7
"71328" -48.1722446611995 -1.15891901642588 17
"20993" -48.4196431154375 -1.11041766096557 18
"81893" -48.3542455372453 -1.16738185311586 17
"380033" -48.4141224234384 -1.40922437302438 10
"420338" -48.467739757304 -1.44256909719157 12
"4832" -48.3497485215397 -1.07711957817645 15
"132342" -48.1830128663987 -1.21003318148011 26
"404064" -48.3903281238053 -1.4278177233919 17
"50718" -48.4645409488227 -1.14221523702487 11
"164890" -48.2842539879442 -1.23820453158463 18
"393725" -48.3032026834543 -1.41933803441537 17
"417523" -48.2961865591212 -1.43932620758274 17
"11439" -48.3869971831272 -1.09503654228231 15
"84082" -48.3251097120692 -1.1688436205009 18
"163610" -48.3436339512661 -1.2372876076371 15
"20574" -48.2469229170449 -1.10928330338671 20
"256023" -48.4737086959723 -1.30878174137233 17
"386706" -48.3638416905192 -1.41410183316075 16
"259457" -48.4412374497259 -1.31112275065135 27
"450438" -48.4912705536222 -1.49580639155525 15
"401774" -48.3592495812424 -1.42582692891731 18
"106054" -48.3006760184487 -1.18627514484183 25
"278275" -48.221593439036 -1.32512937733967 37
"1499" -48.3491186957318 -1.06742758085165 6
"378759" -48.373422471697 -1.40796822908562 18
"252470" -48.2354878873318 -1.30573607116318 50
"305189" -48.225869938539 -1.34663748070203 26
"307990" -48.2527813592483 -1.34918160311066 35
"414222" -48.4277826118356 -1.43679812848884 16
"315766" -48.2400106074784 -1.35554363535881 39
"59790" -48.3274861375571 -1.14971471785763 27
"255056" -48.4423508822107 -1.30777214286529 35
"153804" -48.3672283685074 -1.22865311111571 6
"439748" -48.489085129393 -1.46479906617031 16
"166564" -48.2497220932845 -1.2404365360158 38
"406960" -48.3514743977681 -1.43028661180746 22
"387207" -48.2785122261179 -1.41428194845649 26
"367027" -48.2577199092013 -1.39819923631349 32
"274236" -48.2518863690755 -1.32227762536375 39
"126182" -48.268611729704 -1.20411696794141 45
"164770" -48.3797056894976 -1.23834783127665 13
"249086" -48.4479058454215 -1.30302949854144 34
"387433" -48.3946441070598 -1.41483510802348 26
"133212" -48.286944720223 -1.21131284792741 34
"259652" -48.2397828890047 -1.31090725770349 33
"28612" -48.2358165755934 -1.11854450755885 25
"35633" -48.4181949185424 -1.12703520107497 13
"265931" -48.4326298769434 -1.31586215790496 17
"47099" -48.3412314644148 -1.13813708808709 29
"19662" -48.2308323308301 -1.10815112170617 18
"294109" -48.4734019123555 -1.33769100091151 17
"383313" -48.2486864241647 -1.41145385099944 21
"118710" -48.3581015532309 -1.19764238149635 19
"7879" -48.4033398683192 -1.08503312212277 11
"355936" -48.3628978440578 -1.38961589632457 23
"302730" -48.5431924268334 -1.3449319449109 23
"96949" -48.3690795599574 -1.17907978467367 19
"398091" -48.4536998594184 -1.42309437357187 15
"146111" -48.5305434321313 -1.22252519949884 22
"387485" -48.3545447480209 -1.41464976859193 23
"150124" -48.3075740458773 -1.22552112853619 12
"261201" -48.3790759893385 -1.312175192607 10
"196852" -48.4292130788064 -1.26404662054069 8
"94424" -48.2205013110489 -1.1765606556019 16
"299491" -48.3163318866771 -1.3417123555274 29
"98306" -48.427350488275 -1.18011221427837 17
"288507" -48.3230009007539 -1.33306184773202 18
"149031" -48.5351203160408 -1.22490376405821 32
"249555" -48.3496245606707 -1.30367208357037 10
"410552" -48.3800538356525 -1.43348503088356 18
"221301" -48.4139332468141 -1.28148800452252 25
"273589" -48.4285532808528 -1.32218895042459 9
"244173" -48.238824874649 -1.29889773651585 24
"26864" -48.2719732036717 -1.11649799045797 18
"94832" -48.3832328646755 -1.17713811946801 16
"111277" -48.1518215695328 -1.1905927997092 25
"336009" -48.4636515917712 -1.37343349296736 9
"373955" -48.4167178796523 -1.4043859522179 16
"30908" -48.408950404359 -1.12144081852861 21
"371693" -48.2618776886625 -1.40197429160816 20
"159918" -48.1986636314786 -1.23378635241712 32
"400407" -48.3174178207741 -1.42480073162348 21
"6391" -48.3337911374801 -1.08087595914882 20
"122445" -48.3707236568865 -1.20100617018619 33
"280326" -48.4383347317923 -1.32737571360236 9
"108179" -48.2801421123017 -1.1880701900705 29
"266745" -48.3607570826262 -1.31634521656068 5
"155458" -48.2370942177499 -1.23005673515806 28
"165788" -48.302288648024 -1.23892128003188 18
"409967" -48.3252476650681 -1.43290920297697 12
"32456" -48.3942422286136 -1.12338278609324 30
"371346" -48.2910135611982 -1.40172914438055 31
