"x" "y" "jan" "fev" "mar" "abr" "mai" "jun" "jul" "ago" "set" "out" "nov" "dez"
"V132" -1.15138465075 -48.3150349862 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V133" -1.15138465075 -48.3053829863 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V134" -1.15138465075 -48.2957309864 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V135" -1.15138465075 -48.2860789865 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V136" -1.15138465075 -48.2764269866 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V137" -1.15138465075 -48.2667749867 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V138" -1.15138465075 -48.2571229868 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V139" -1.15138465075 -48.2474709869 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V140" -1.15138465075 -48.237818987 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V141" -1.15138465075 -48.2281669871 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V142" -1.15138465075 -48.2185149872 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V143" -1.15138465075 -48.2088629873 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V144" -1.15138465075 -48.1992109874 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V145" -1.16103665065 -48.4791189845 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V146" -1.16103665065 -48.4694669846 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V147" -1.16103665065 -48.4598149847 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V148" -1.16103665065 -48.4501629848 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V149" -1.16103665065 -48.4405109849 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V150" -1.16103665065 -48.430858985 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V151" -1.16103665065 -48.4212069851 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V152" -1.16103665065 -48.4115549852 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V153" -1.16103665065 -48.4019029853 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V154" -1.16103665065 -48.3922509854 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V155" -1.16103665065 -48.3825989855 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V156" -1.16103665065 -48.3729469856 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V157" -1.16103665065 -48.3632949857 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V158" -1.16103665065 -48.3536429858 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V159" -1.16103665065 -48.3439909859 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V160" -1.16103665065 -48.334338986 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V161" -1.16103665065 -48.3246869861 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V162" -1.16103665065 -48.3150349862 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V163" -1.16103665065 -48.3053829863 340.937817573562 374.838709831125 444.8983421325 451.759693145812 347.102291107 184.3947849275 173.623278299987 137.451125144944 85.6870088576938 77.8976180553437 74.4475438594187 230.066909313237
"V164" -1.16103665065 -48.2957309864 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V165" -1.16103665065 -48.2860789865 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V166" -1.16103665065 -48.2764269866 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V167" -1.16103665065 -48.2667749867 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V168" -1.16103665065 -48.2571229868 342.048200607187 383.9972724915 457.365114212 445.86409187325 347.670290947 186.279825687506 177.357892862947 141.093343257956 87.98941540715 79.50227117535 78.0923622847 225.843440294212
"V169" -1.16103665065 -48.2474709869 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V170" -1.16103665065 -48.237818987 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V171" -1.16103665065 -48.2281669871 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V172" -1.16103665065 -48.2185149872 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V173" -1.16103665065 -48.2088629873 343.910045623812 383.747228622375 442.793308258062 441.371551513563 345.622663497937 184.054281711613 177.058037821533 141.82162666325 86.2892551422187 78.0312806963875 78.0162965059438 223.226318120981
"V174" -1.16103665065 -48.1992109874 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V175" -1.16103665065 -48.1895589875 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V176" -1.16103665065 -48.1799069876 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V177" -1.16103665065 -48.1702549877 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V178" -1.16103665065 -48.1606029878 347.910951614437 423.940240860125 449.3397979735 437.628995895437 349.263901710437 186.327796936056 181.728541056287 140.332900047231 87.7255170345625 81.2075240611856 79.9397698641562 222.879102229956
"V179" -1.17068865055 -48.4694669846 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V180" -1.17068865055 -48.4598149847 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V181" -1.17068865055 -48.4501629848 324.362660408 377.6920051575 424.87234497075 469.660892486562 354.724767684937 187.421909809162 168.079985046433 135.742451190869 88.7625586986875 77.3101186752 67.1726390123813 217.382831811963
"V182" -1.17068865055 -48.4405109849 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V183" -1.17068865055 -48.430858985 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V184" -1.17068865055 -48.4212069851 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V185" -1.17068865055 -48.4115549852 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V186" -1.17068865055 -48.4019029853 334.833122253375 372.6119766235 433.374238967938 463.264915466375 351.922017097438 185.728101253425 169.344115193647 138.454140663213 82.3216156959625 78.6064720153438 71.0352258682375 231.679539203637
"V187" -1.17068865055 -48.3922509854 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V188" -1.17068865055 -48.3825989855 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V189" -1.17068865055 -48.3729469856 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V190" -1.17068865055 -48.3632949857 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
"V191" -1.17068865055 -48.3536429858 326.020223617625 366.235410690375 423.835571289 460.690107345563 351.70410537725 183.474054336531 170.606567891407 137.599295616106 82.512128829975 76.4955585003437 69.8123929500812 225.472185611775
